Delta Averaged,Theta Averaged,Alpha Averaged,Beta Averaged,Gamma Averaged,Mean Delta 10sec,Median Delta 10sec,Sum Delta 10sec,STDEV Delta 10sec,Relaxed,Time Averaged,Funny/Happy
0.0732065946,0.361142411,0.178223987,0.206538396,0.18088861,0.03886442659,0.0336304552,5.091239883,0.02137710206,1,254.2569337,0
0.0799070716,0.398017478,0.179672268,0.183808459,0.158594706,0.03879264186,0.0336304552,5.081836084,0.0212216225,1,254.3998456,0
0.0840032537,0.416774488,0.180766372,0.170558649,0.147897241,0.03879603829,0.0336304552,5.082281016,0.02122887653,1,254.5324906,0
0.0847692945,0.413972376,0.183827043,0.167721933,0.149709354,0.03890579068,0.0336304552,5.096658579,0.02142969728,1,254.6614471,0
0.0823996181,0.400548475,0.183088597,0.171491658,0.162471667,0.03905672276,0.0336304552,5.116430681,0.02166637928,1,254.7953338,0
0.0774583075,0.38955476,0.179985839,0.175294175,0.177706917,0.03919144255,0.0336304552,5.134078975,0.02185049971,1,254.9272818,0
0.0720840645,0.380081911,0.183040978,0.177775243,0.187017797,0.03928427899,0.0336304552,5.146240547,0.02196479403,1,255.0600321,0
0.068781232,0.376230601,0.188277153,0.179402692,0.187308323,0.03933345551,0.0336304552,5.152682672,0.02202394001,1,255.2002552,0
0.0681841911,0.385840584,0.19454148,0.176025621,0.17540812,0.03934686524,0.0336304552,5.154439347,0.0220410918,1,255.3357051,0
0.0694700891,0.40605831,0.200891162,0.167512807,0.156067647,0.03933212662,0.0336304552,5.152508588,0.02202012836,1,255.4547798,0
0.0716417757,0.430233378,0.205693498,0.15626869,0.136162663,0.03929830741,0.0336304552,5.14807827,0.02196660497,1,255.5869246,0
0.0738853268,0.451680452,0.207310524,0.146217617,0.1209060579,0.03926038169,0.0336304552,5.143110002,0.0219019806,1,255.7258473,0
0.075405369,0.459582693,0.206421093,0.145217774,0.1133730865,0.03924281008,0.0336304552,5.140808121,0.02187180061,1,255.8541104,0
0.073489892,0.466438483,0.199927746,0.149630244,0.1105136322,0.03926801907,0.0336304552,5.144110499,0.02190961164,1,255.9847638,0
0.0686709149,0.481402111,0.193212797,0.150915356,0.1057988643,0.03936264615,0.0336304552,5.156506645,0.02201016696,1,256.1075705,0
0.064275714,0.496678085,0.188213441,0.150630835,0.1002019239,0.03950191782,0.0336304552,5.174751234,0.02211018211,1,256.2268525,0
0.0596334603,0.511219639,0.18380515,0.149908076,0.0954336584,0.03963959129,0.0336304552,5.192786459,0.02217937735,1,256.3590313,0
0.05659061,0.530653541,0.180645766,0.14375959,0.0883504662,0.03977472921,0.0336304552,5.210489526,0.02222863718,1,256.4934902,0
0.0576712641,0.557237513,0.178325441,0.130673131,0.0760926669,0.03992868246,0.0336304552,5.230657403,0.02228256001,0,256.6316516,1
0.0606221458,0.584846512,0.174626575,0.1161332185,0.0637715656,0.04010313111,0.0336304552,5.253510175,0.02235486398,0,256.7642976,1
0.0644257954,0.610700104,0.168305448,0.1028429125,0.0537257342,0.0402879528,0.0336304552,5.277721817,0.02245564817,0,256.8941503,1
0.0689388925,0.633191453,0.15899743,0.0919179395,0.0469542777,0.04047638542,0.0336304552,5.30240649,0.02259233893,0,257.0337921,1
0.074433989,0.647110588,0.148569452,0.0853632432,0.0445227104,0.04066944647,0.0336304552,5.327697488,0.02277429679,0,257.1735065,1
0.080483243,0.638740757,0.146002122,0.0866290752,0.0481448339,0.04087073625,0.0336304552,5.354066449,0.02300936001,0,257.3128416,1
0.0839708806,0.61741463,0.149819192,0.0932682224,0.0555270634,0.04106273826,0.0336304552,5.379218712,0.02326381326,0,257.4485733,1
0.0843900936,0.602526084,0.150671838,0.0998182562,0.0625937121,0.0412273859,0.0336304552,5.400787553,0.0234941771,0,257.5921035,1
0.0834667533,0.591855902,0.149866616,0.1061310024,0.0686797346,0.04137130453,0.0336304552,5.419640893,0.02369541842,0,257.7317344,1
0.0806982545,0.576025085,0.153934129,0.1140867604,0.0752557664,0.04151472121,0.0336304552,5.438428478,0.02387685072,0,257.8608425,1
0.0716427028,0.563493404,0.160905648,0.1224495114,0.0815087656,0.041644491,0.0336304552,5.455428321,0.02399465665,0,257.9933885,1
0.0556306859,0.557089758,0.168200068,0.131543543,0.0875359666,0.04170611995,0.0336304552,5.463501714,0.02402031449,0,258.128026,1
0.0401006842,0.549256983,0.175057176,0.14076105,0.094824111,0.04169091064,0.0336304552,5.461509294,0.02402069836,0,258.2697485,1
0.0321717231,0.53068066,0.181257608,0.149534325,0.1063556715,0.04165182713,0.033266489,5.456389354,0.02403207391,0,258.407587,1
0.0298346021,0.501587695,0.18737469,0.157640706,0.1235622941,0.04162285115,0.03222393,5.452593501,0.0240441052,0,258.54242,1
0.0302409268,0.464975982,0.188359746,0.170699816,0.145723537,0.04161011803,0.03222393,5.450925461,0.02404973,0,258.6732713,1
0.0316494979,0.432675329,0.186176772,0.185009364,0.164489028,0.04160573305,0.0321717231,5.450351029,0.02405150685,0,258.8045177,1
0.033186764,0.411258101,0.186783135,0.195750856,0.17302114,0.04159966959,0.0321717231,5.449556717,0.02405354387,0,258.938497,1
0.0349542745,0.39827039,0.187668487,0.204382611,0.174724236,0.0415867694,0.0321717231,5.447866792,0.02405667495,0,259.0689522,1
0.037068182,0.388117517,0.188079256,0.211328189,0.175406874,0.04156484032,0.0321717231,5.444994082,0.02405949596,0,259.2053462,1
0.0392051326,0.376408254,0.186057195,0.220233656,0.178095763,0.04153017285,0.0321717231,5.440452644,0.02405960001,0,259.3387949,1
0.0403250992,0.358896546,0.184348093,0.232023327,0.184406949,0.04147308474,0.0321717231,5.4329741,0.02405347163,0,259.4711407,1
0.0387052537,0.338774316,0.187083657,0.244750629,0.190686174,0.04137480692,0.0321717231,5.420099707,0.0240381568,0,259.6152544,1
0.0358167193,0.325021195,0.188706016,0.254789618,0.195666465,0.04122738168,0.0321717231,5.400787,0.02401235953,0,259.7514885,1
0.0338426257,0.315310851,0.186413454,0.26240505,0.202028013,0.04103552191,0.0321717231,5.37565337,0.0239698261,0,259.8839363,1
0.0332473583,0.306795413,0.179404718,0.270520254,0.210032239,0.04080909646,0.0321717231,5.345991636,0.02390161235,0,260.0231678,1
0.0340172751,0.296690446,0.171291169,0.280479631,0.217521495,0.04055646578,0.0321717231,5.312897018,0.02379612937,0,260.159797,1
0.0343732251,0.2827815,0.169848586,0.289825689,0.223170975,0.04027047175,0.0321717231,5.2754318,0.02364191292,0,260.2970362,1
0.033095899,0.267076442,0.171394303,0.298533048,0.2299003,0.03993738645,0.0321717231,5.231797625,0.02343072343,0,260.4407368,1
0.0308899665,0.245356825,0.174289756,0.310436226,0.239027214,0.03956713074,0.0320557208,5.183294127,0.02318437124,0,260.5783504,1
0.028907649,0.212963967,0.175678794,0.328518873,0.253930736,0.03918533375,0.0316494979,5.133278721,0.02294183265,0,260.7258168,1
0.0269361548,0.185530627,0.17225156,0.346461602,0.268820059,0.03880693177,0.0314499013,5.083708062,0.02272934244,0,260.8704263,1
0.0241097746,0.171386741,0.165409038,0.359458435,0.279636021,0.03843242044,0.0308899665,5.034647078,0.02256234967,0,261.0076822,1
0.0210866401,0.166490058,0.158700873,0.367862914,0.285859514,0.038062651,0.0302409268,4.986207281,0.02244546855,0,261.1475298,1
0.0202805216,0.170597113,0.149671824,0.36866638,0.290784154,0.03772274787,0.0298346021,4.941679971,0.02237437443,0,261.295725,1
0.0212364881,0.183788768,0.138888053,0.360533309,0.295553364,0.03744305179,0.0296918519,4.905039785,0.02234949835,0,261.432063,1
0.02273432,0.201093025,0.134918542,0.341519764,0.299734344,0.03724864942,0.028907649,4.879573074,0.02236595487,0,261.5759774,1
0.0238385582,0.21542715,0.134905822,0.322266264,0.303562224,0.03713309423,0.0280755333,4.864435344,0.02239604505,0,261.7084379,1
0.0246458064,0.222765472,0.135515723,0.308611755,0.308461244,0.03705661664,0.0279363349,4.85441678,0.02242163103,0,261.8329882,1
0.0256001208,0.221760231,0.137623352,0.301854295,0.313161985,0.03699809475,0.0275450594,4.846750412,0.02244159557,0,261.9631508,1
0.0267665388,0.214975568,0.141377712,0.301240242,0.315639929,0.03695771931,0.0272428884,4.84146123,0.02245530975,0,262.1070859,1
0.0275961395,0.210841898,0.148070201,0.297681124,0.315810624,0.03694172151,0.0272428884,4.839365517,0.02246127171,0,262.2562943,1
0.0272235424,0.21583112,0.154102913,0.289509037,0.313333408,0.03694157383,0.0272235424,4.839346171,0.02246133603,0,262.4068922,1
0.0254397833,0.224648573,0.152878924,0.284213572,0.312819152,0.03694573094,0.0272235424,4.839890753,0.02245913964,0,262.5474928,1
0.0235186831,0.230017688,0.140857358,0.281959704,0.323646589,0.03695495701,0.0272235424,4.841099368,0.02245332865,0,262.6817784,1
0.0231937637,0.22671541,0.1242817795,0.280614772,0.345194278,0.03698860726,0.0272235424,4.845507551,0.02242917943,0,262.8182519,1
0.0239274693,0.214078343,0.114477236,0.276758707,0.370758246,0.0370499192,0.0272235424,4.853539416,0.02238200475,0,262.9518986,1
0.0246438357,0.202754615,0.1060788945,0.270450693,0.396071986,0.03712393078,0.0272235424,4.863234932,0.02232431416,0,263.084544,1
0.0242024295,0.195326907,0.098029431,0.263019245,0.419421989,0.03719571162,0.0272235424,4.872638222,0.02226702362,0,263.2190782,1
0.021443444,0.19378885,0.0948335447,0.256405838,0.433528326,0.03724671104,0.0272235424,4.879319147,0.02222285542,0,263.3553203,1
0.0203569638,0.198396459,0.097394219,0.254884606,0.428967744,0.03728855712,0.0272235424,4.884800983,0.0221855351,0,263.492451,1
0.0216440933,0.206488172,0.1035158839,0.255209707,0.413142132,0.0373386149,0.0272235424,4.891358552,0.02214241084,0,263.6268922,1
0.0238192682,0.215026143,0.1105985829,0.252501625,0.398054371,0.03740718905,0.0272235424,4.900341766,0.02208602378,0,263.7639592,1
0.0260730816,0.220203462,0.1159533135,0.250382165,0.387388001,0.03750276864,0.0272235424,4.912862692,0.02200895284,0,263.9024898,1
0.0276538459,0.218957665,0.1175775059,0.254146531,0.381664436,0.0376253864,0.0275450594,4.928925619,0.02190799439,0,264.0333163,1
0.0277705305,0.211065614,0.115002124,0.264556823,0.381604894,0.03774925993,0.0275961395,4.945153051,0.02180501895,0,264.1694976,1
0.0258830503,0.202448537,0.1104886615,0.276840292,0.384339454,0.03785336569,0.0275961395,4.958790906,0.02171468495,0,264.2996333,1
0.0228330547,0.199468408,0.103663704,0.28585223,0.388182594,0.03792546026,0.0275961395,4.968235295,0.02164841224,0,264.4340309,1
0.0207666549,0.19766414,0.1006196889,0.289967609,0.390981902,0.03796947099,0.0275961395,4.974000699,0.02160727073,0,264.5730774,1
0.019628753,0.190835935,0.09906868,0.292753206,0.397713439,0.03799034979,0.0275961395,4.976735822,0.0215880617,1,264.7054127,0
0.018540008,0.177807761,0.0959380016,0.295980593,0.411733632,0.03798973475,0.0275961395,4.976655252,0.02158861893,1,264.8466235,0
0.0170456057,0.164533352,0.0912439444,0.30248322,0.424693852,0.03796838043,0.0275961395,4.973857836,0.02160808153,1,264.9809626,0
0.0154162804,0.153178391,0.0885400057,0.30975516,0.433110161,0.03792672794,0.0275961395,4.96840136,0.02164651401,1,265.117615,0
0.0142876674,0.145930446,0.0891947604,0.311607234,0.438979893,0.0378693577,0.0275961395,4.960885858,0.02169946983,1,265.2459552,0
0.0137169208,0.143482102,0.0929594345,0.306062839,0.443778734,0.03780358939,0.0275961395,4.952270211,0.0217598944,1,265.3802549,0
0.0134746498,0.142893832,0.1010939769,0.297467958,0.445069603,0.03773891105,0.0275961395,4.943797347,0.02181989648,1,265.5137479,0
0.013214007,0.143969117,0.1116154108,0.288348419,0.442853028,0.0376840289,0.0275961395,4.936607786,0.02187281187,1,265.6390771,0
0.01269706585,0.146781214,0.1222412741,0.280610057,0.437670391,0.03764312993,0.0275961395,4.93125002,0.02191476684,1,265.7781446,0
0.0116602437,0.150367311,0.129005222,0.274047064,0.434920177,0.03761743561,0.0275961395,4.927884065,0.02194344287,1,265.9227607,0
0.0114985615,0.154645316,0.128242008,0.269922867,0.435691225,0.03760112675,0.0275961395,4.925747604,0.02196219018,1,266.074451,0
0.0124989045,0.155252295,0.123546787,0.268241616,0.440460396,0.03759974587,0.0275961395,4.925566709,0.0219637748,1,266.2201639,0
0.0138450239,0.152200438,0.1203228325,0.26570845,0.447923253,0.03761396069,0.0275961395,4.927428851,0.02194766486,1,266.3526083,0
0.0154242941,0.158476734,0.1212361712,0.2569746,0.447888184,0.03764092184,0.0275961395,4.930960761,0.02191797394,1,266.4888411,0
0.0173266065,0.172460411,0.124938047,0.245963456,0.439311471,0.03767622445,0.0275961395,4.935585403,0.02188119006,1,266.6320607,0
0.0195952554,0.191445702,0.12837084,0.235584611,0.425003591,0.03771572726,0.0275961395,4.940760271,0.02184352134,1,266.7698855,0
0.0222981242,0.212454183,0.12756655,0.226544489,0.411136645,0.03775776177,0.0275961395,4.946266792,0.02180821604,1,266.9098784,0
0.0255394763,0.231090534,0.1203975866,0.219504438,0.403467961,0.03780435274,0.0275961395,4.952370209,0.02177526731,1,267.0425178,0
0.029228877,0.243176727,0.1095728092,0.217663839,0.400357755,0.03786291815,0.0276538459,4.960042277,0.0217415238,1,267.1830453,0
0.0322096896,0.244599921,0.0996069276,0.222145168,0.401438298,0.03793888926,0.0277705305,4.969994493,0.02170392989,1,267.3257629,0
0.0338586464,0.243040469,0.0923314024,0.230252746,0.400516737,0.03803735102,0.0279363349,4.982892984,0.02165551545,1,267.4593108,0
0.0341789791,0.243917506,0.0871244039,0.237989357,0.396789769,0.03814954774,0.0280755333,4.997590753,0.02159663133,1,267.5947423,0
0.0322739192,0.250571457,0.082080528,0.241884142,0.39318995,0.03824929502,0.028907649,5.010657647,0.02153856711,1,267.7259932,0
0.0272588962,0.260568285,0.0783383425,0.242582937,0.391251557,0.03830663307,0.028907649,5.018168933,0.0214988961,1,267.863323,0
0.0224234162,0.267655446,0.0769995066,0.243482883,0.389438764,0.03832058231,0.028907649,5.019996282,0.02148790649,1,267.9909822,0
0.0220655072,0.264996386,0.0769964398,0.246460941,0.389480732,0.03832765714,0.028907649,5.020923085,0.02148235775,1,268.1144113,0
0.0248179461,0.252569081,0.0778202965,0.253734848,0.391057834,0.03835170379,0.028907649,5.024073196,0.02146532215,1,268.2416304,0
0.0293288982,0.248821058,0.0799901162,0.260414518,0.381445394,0.03840425436,0.029228877,5.030957322,0.02143448443,1,268.3809857,0
0.0342675495,0.261509541,0.0839437087,0.261592683,0.358686534,0.03849116544,0.0293288982,5.042342672,0.02139410676,1,268.5206123,0
0.0382621963,0.288163597,0.0956356596,0.251651499,0.326287052,0.03861399994,0.0298346021,5.058433992,0.02134582261,1,268.652166,0
0.0421113662,0.325268966,0.1123560385,0.232484445,0.287779184,0.03877532595,0.0302409268,5.079567699,0.02129129837,1,268.7825815,0
0.0463438391,0.368933368,0.1308517164,0.209242451,0.24462862,0.03897277326,0.0308899665,5.105433297,0.02124018546,1,268.9257115,0
0.0504174137,0.410416931,0.147277688,0.187753835,0.204134131,0.03919907868,0.0314499013,5.135079307,0.02120266549,1,269.0603137,0
0.0537393617,0.440091103,0.159212025,0.172974887,0.17398265,0.0394439255,0.0316494979,5.167154241,0.02118381013,1,269.1970508,0
0.0555824959,0.452266895,0.167438501,0.168068423,0.156643678,0.03969283225,0.0321717231,5.199761025,0.02118038476,1,269.3415643,0
0.0561210885,0.447502518,0.175256691,0.167264995,0.153854699,0.03993274252,0.0322096896,5.23118927,0.02118716571,1,269.478595,0
0.057976157,0.453722207,0.180890985,0.157755411,0.149655236,0.04017181897,0.0322739192,5.262508285,0.02121289782,1,269.617423,0
0.0615307317,0.471531046,0.180939687,0.143120951,0.14287757,0.04042720216,0.033095899,5.295963483,0.02126746405,1,269.7554603,0
0.066185424,0.493205901,0.176361216,0.129036427,0.135211032,0.04071917994,0.033186764,5.334212573,0.02135702909,1,269.8950873,0
0.0714984965,0.512583145,0.168263155,0.1202136616,0.127441541,0.04106370193,0.0332473583,5.379344953,0.02148734094,1,270.0292488,0
0.0763438002,0.518112286,0.164250331,0.1194579625,0.1218356046,0.04144921758,0.0338426257,5.429847503,0.02166444259,1,270.1605951,0
0.0780185844,0.499477604,0.170080231,0.1282328905,0.1241906865,0.04183451166,0.0338586464,5.480321028,0.0218631751,1,270.3029282,0
0.0738189246,0.467078537,0.181318311,0.143901217,0.133883014,0.04215793932,0.0340172751,5.522690051,0.02202118814,1,270.4369271,0
0.06634351,0.441930654,0.185940765,0.159982861,0.145802217,0.04238268234,0.0340172751,5.552131386,0.02211716294,1,270.5827056,0
0.0606479323,0.432484628,0.179205622,0.171528831,0.156132973,0.04251597299,0.0340172751,5.569592462,0.02217458729,1,270.7167983,0
0.056944575,0.433463884,0.1678003,0.179064176,0.162727061,0.04257369622,0.0340172751,5.577154204,0.0222024247,1,270.8596201,0
0.0539395979,0.433261859,0.159694445,0.188191623,0.16491246,0.0425701871,0.0340172751,5.576694511,0.02220057752,1,271.0105111,0
0.0513316811,0.424859299,0.155769926,0.201152807,0.166886296,0.0425219277,0.0340172751,5.570372529,0.02217439288,1,271.1526289,0
0.0492716639,0.401644667,0.154114609,0.220786555,0.174182538,0.042448077,0.0340172751,5.560698087,0.02213534796,1,271.2925638,0
0.0472349953,0.373277888,0.151253137,0.244937083,0.183296914,0.04237885555,0.0340172751,5.551630077,0.02210584671,1,271.4252003,0
0.0445853735,0.34519133,0.154237461,0.264504668,0.191481187,0.04231639159,0.0340172751,5.543447298,0.02208781769,1,271.5631407,0
0.041277786,0.319632406,0.160922174,0.282862035,0.195305611,0.04221731183,0.0340172751,5.530467849,0.02206293947,1,271.7033506,0
0.038912567,0.298466321,0.167734845,0.301607479,0.193278779,0.04206544181,0.0340172751,5.510572877,0.02201628645,1,271.8555931,0
0.0375844769,0.280498928,0.175274907,0.317607889,0.189033774,0.04185292142,0.0340172751,5.482732707,0.02192324073,1,271.9898608,0
0.0363372339,0.265874326,0.182103997,0.328916493,0.186767955,0.04157147592,0.0340172751,5.445863346,0.02175363739,1,272.124773,0
0.0353492744,0.259618905,0.182667712,0.33665106,0.185713046,0.04123134007,0.0340172751,5.401305549,0.02149644664,1,272.2589331,0
0.0346271786,0.259522285,0.176063255,0.342850608,0.18693668,0.04085442346,0.0340172751,5.351929474,0.0211711353,1,272.3955597,0
0.03444137,0.25967136,0.166203483,0.349570637,0.190113152,0.04047024083,0.0340172751,5.301601549,0.02082186024,1,272.5266127,0
0.034746322,0.261832045,0.158844562,0.350701393,0.193875702,0.04010647521,0.0340172751,5.253948253,0.02049743666,1,272.6582603,0
0.0348684956,0.268327596,0.15532619,0.346482539,0.194995191,0.03978136215,0.0340172751,5.211358441,0.02023653756,1,272.7952939,0
0.0346417631,0.272636815,0.158932116,0.341085583,0.192703741,0.03949554305,0.0340172751,5.17391614,0.02004025141,1,272.9407037,0
0.0348779429,0.280412377,0.167543907,0.330341562,0.1868242,0.03923673932,0.0340172751,5.140012851,0.01987739619,1,273.083368,0
0.0359723979,0.298999384,0.17454175,0.312371478,0.178114996,0.03899084777,0.0340172751,5.107801057,0.01971512396,1,273.2345044,0
0.0377325311,0.320107579,0.177034995,0.295946385,0.169178519,0.03874857633,0.0340172751,5.076063499,0.0195318487,1,273.3772305,0
0.0394482659,0.333589803,0.175820227,0.288561929,0.162579776,0.03850282435,0.0340172751,5.04386999,0.01931613916,1,273.5146591,0
